Source.Name,Subject,Condition,Time_Stamp,Task_nr,Event,Single_Glance_duration,Total_glance_duration_pr_task,Glances_pr._task,Total_glances,Total_glance_time,Crashes_pr._task,Total_crashes,Lane_broken_pr_task,Total_lane_broken
P1.csv,1,combination,4/24/2023 14:48,10,glanced,0.62,2.42,2,58,55.24,0,0,0,0
P1.csv,1,combination,4/24/2023 14:48,10,glanced,0.89,3.31,3,59,56.13,0,0,0,0
P1.csv,1,combination,4/24/2023 14:48,10,glanced,1.88,5.19,4,60,58.01,0,0,0,0
P1.csv,1,combination,4/24/2023 14:48,10,glanced,1.41,6.6,5,61,59.42,0,0,0,0
P1.csv,1,combination,4/24/2023 14:48,10,glanced,0.33,6.93,6,62,59.75,0,0,0,0
P1.csv,1,combination,4/24/2023 14:48,10,glanced,0.26,7.19,7,63,60.01,0,0,0,0
P2.csv,2,combination,4/24/2023 14:25,0,crash,0,0,0,0,0,1,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,task_started,0,0,0,0,0,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.54,0.54,1,1,0.54,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.41,0.95,2,2,0.95,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.62,1.57,3,3,1.57,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.41,1.98,4,4,1.98,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.45,2.43,5,5,2.43,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,1,glanced,0.28,2.71,6,6,2.71,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,2,task_started,0,0,0,6,2.71,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,2,glanced,0.58,0.58,1,7,3.29,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,2,glanced,0.47,1.05,2,8,3.76,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,task_started,0,0,0,8,3.76,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.37,0.37,1,9,4.13,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.45,0.82,2,10,4.58,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.51,1.33,3,11,5.09,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.44,1.77,4,12,5.53,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.71,2.48,5,13,6.24,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.28,2.76,6,14,6.52,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.91,3.67,7,15,7.43,0,1,0,0
P2.csv,2,combination,4/24/2023 14:26,3,glanced,0.89,4.56,8,16,8.32,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,1.51,6.07,9,17,9.83,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,1.03,7.1,10,18,10.86,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,0.62,7.72,11,19,11.48,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,0.87,8.59,12,20,12.35,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,0.75,9.34,13,21,13.1,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,1.1,10.44,14,22,14.2,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,0.7,11.14,15,23,14.9,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,1.57,12.71,16,24,16.47,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,3,glanced,0.25,12.96,17,25,16.72,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,task_started,0,0,0,25,16.72,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.32,0.32,1,26,17.04,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.65,0.97,2,27,17.69,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.47,1.44,3,28,18.16,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.29,1.73,4,29,18.45,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.71,2.44,5,30,19.16,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,4,glanced,0.39,2.83,6,31,19.55,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,task_started,0,0,0,31,19.55,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,glanced,0.92,0.92,1,32,20.47,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,glanced,0.66,1.58,2,33,21.13,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,glanced,0.78,2.36,3,34,21.91,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,glanced,0.51,2.87,4,35,22.42,0,1,0,0
P2.csv,2,combination,4/24/2023 14:27,5,glanced,0.36,3.23,5,36,22.78,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,task_started,0,0,0,36,22.78,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.3,0.3,1,37,23.08,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.37,0.67,2,38,23.45,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.72,1.39,3,39,24.17,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.47,1.86,4,40,24.64,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.56,2.42,5,41,25.2,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.37,2.79,6,42,25.57,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,6,glanced,0.16,2.95,7,43,25.73,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,7,task_started,0,0,0,43,25.73,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,7,glanced,0.51,0.51,1,44,26.24,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,7,glanced,0.7,1.21,2,45,26.94,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,7,glanced,0.38,1.59,3,46,27.32,0,1,0,0
P2.csv,2,combination,4/24/2023 14:28,8,task_started,0,0,0,46,27.32,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,8,glanced,0.57,0.57,1,47,27.89,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,8,glanced,0.35,0.92,2,48,28.24,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,8,glanced,0.69,1.61,3,49,28.93,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,8,glanced,1.23,2.84,4,50,30.16,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,8,glanced,0.4,3.24,5,51,30.56,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,task_started,0,0,0,51,30.56,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,glanced,0.32,0.32,1,52,30.88,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,glanced,0.53,0.85,2,53,31.41,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,glanced,0.44,1.29,3,54,31.85,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,glanced,0.35,1.64,4,55,32.2,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,9,glanced,0.1,1.74,5,56,32.3,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,10,task_started,0,0,0,56,32.3,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,10,glanced,1.78,1.78,1,57,34.08,0,1,0,0
P2.csv,2,combination,4/24/2023 14:29,10,glanced,1.7,3.48,2,58,35.78,0,1,0,0
P2.csv,2,combination,4/24/2023 14:30,10,glanced,0.59,4.07,3,59,36.37,0,1,0,0
P2.csv,2,combination,4/24/2023 14:30,10,glanced,0.47,4.54,4,60,36.84,0,1,0,0
P2.csv,2,combination,4/24/2023 14:30,10,glanced,1.11,5.65,5,61,37.95,0,1,0,0
P2.csv,2,combination,4/24/2023 14:30,10,glanced,0.77,6.42,6,62,38.72,0,1,0,0
P2.csv,2,combination,4/24/2023 14:30,10,glanced,0.84,7.26,7,63,39.56,0,1,0,0
P6.csv,6,combination,4/25/2023 12:52,1,task_started,0,0,0,0,0,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.71,0.71,1,1,0.71,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.52,1.23,2,2,1.23,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,1.75,2.98,3,3,2.98,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.58,3.56,4,4,3.56,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.95,4.51,5,5,4.51,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.68,5.19,6,6,5.19,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.44,5.63,7,7,5.63,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,1.08,6.71,8,8,6.71,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,1.11,7.82,9,9,7.82,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.27,8.09,10,10,8.09,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.33,8.42,11,11,8.42,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,1,glanced,0.25,8.67,12,12,8.67,0,0,0,0
P6.csv,6,combination,4/25/2023 12:52,2,task_started,0,0,0,12,8.67,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,2,glanced,1.04,1.04,1,13,9.71,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,2,glanced,1.09,2.13,2,14,10.8,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,2,glanced,0.38,2.51,3,15,11.18,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,2,glanced,0.58,3.09,4,16,11.76,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,task_started,0,0,0,16,11.76,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.44,0.44,1,17,12.2,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,1.06,1.5,2,18,13.26,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.94,2.44,3,19,14.2,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.57,3.01,4,20,14.77,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.37,3.38,5,21,15.14,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.58,3.96,6,22,15.72,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.78,4.74,7,23,16.5,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.59,5.33,8,24,17.09,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,1.42,6.75,9,25,18.51,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.4,7.15,10,26,18.91,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.75,7.9,11,27,19.66,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.41,8.31,12,28,20.07,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,3,glanced,0.3,8.61,13,29,20.37,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,4,task_started,0,0,0,29,20.37,0,0,0,0
P6.csv,6,combination,4/25/2023 12:53,4,glanced,0.56,0.56,1,30,20.93,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,4,glanced,0.35,0.91,2,31,21.28,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,4,glanced,0.85,1.76,3,32,22.13,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,4,glanced,0.37,2.13,4,33,22.5,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,5,task_started,0,0,0,33,22.5,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,5,glanced,0.47,0.47,1,34,22.97,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,5,glanced,1.01,1.48,2,35,23.98,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,5,glanced,0.48,1.96,3,36,24.46,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,6,task_started,0,0,0,36,24.46,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,6,glanced,0.81,0.81,1,37,25.27,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,6,glanced,0.4,1.21,2,38,25.67,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,6,unsure,0,1.76,3,39,26.22,0,0,0,0
P6.csv,6,combination,4/25/2023 12:54,6,glanced,0.55,1.76,3,39,26.22,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,7,task_started,0,0,0,39,26.22,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,7,unsure,0,0.72,1,40,26.94,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,7,glanced,0.72,0.72,1,40,26.94,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,7,glanced,0.52,1.24,2,41,27.46,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,7,glanced,0.32,1.56,3,42,27.78,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,task_started,0,0,0,42,27.78,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,0.6,0.6,1,43,28.38,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,1.17,1.77,2,44,29.55,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,0.79,2.56,3,45,30.34,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,0.96,3.52,4,46,31.3,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,0.31,3.83,5,47,31.61,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,0.59,4.42,6,48,32.2,0,0,0,0
P6.csv,6,combination,4/25/2023 12:55,8,glanced,1.67,6.09,7,49,33.87,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,8,glanced,0.16,6.25,8,50,34.03,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,task_started,0,0,0,50,34.03,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.74,0.74,1,51,34.77,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.69,1.43,2,52,35.46,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.33,1.76,3,53,35.79,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.59,2.35,4,54,36.38,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.98,3.33,5,55,37.36,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.8,4.13,6,56,38.16,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.38,4.51,7,57,38.54,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.34,4.85,8,58,38.88,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.25,5.1,9,59,39.13,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.27,5.37,10,60,39.4,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.25,5.62,11,61,39.65,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,9,glanced,0.38,6,12,62,40.03,0,0,0,0
P6.csv,6,combination,4/25/2023 12:56,10,task_started,0,0,0,62,40.03,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.23,0.23,1,63,40.26,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,1.09,1.32,2,64,41.35,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,1.11,2.43,3,65,42.46,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,1.21,3.64,4,66,43.67,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.81,4.45,5,67,44.48,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.53,4.98,6,68,45.01,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.4,5.38,7,69,45.41,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,1.03,6.41,8,70,46.44,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.81,7.22,9,71,47.25,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.83,8.05,10,72,48.08,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.74,8.79,11,73,48.82,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.33,9.12,12,74,49.15,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.78,9.9,13,75,49.93,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.68,10.58,14,76,50.61,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,unsure,0,10.58,14,76,50.61,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,2.65,13.23,15,77,53.26,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.88,14.11,16,78,54.14,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.78,14.89,17,79,54.92,0,0,0,0
P6.csv,6,combination,4/25/2023 12:57,10,glanced,0.31,15.2,18,80,55.23,0,0,0,0
p7.csv,7,combination,4/25/2023 12:26,0,unsure,0,0,0,0,0,0,0,0,0
p7.csv,7,combination,4/25/2023 12:26,1,task_started,0,0,0,0,0,0,0,0,0
p7.csv,7,combination,4/25/2023 12:26,1,glanced,0.26,0.26,1,1,0.26,0,0,0,0
p7.csv,7,combination,4/25/2023 12:26,1,glanced,0.04,0.3,2,2,0.3,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,1,glanced,0.48,0.78,3,3,0.78,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,1,glanced,0.7,1.48,4,4,1.48,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,1,glanced,0.43,1.91,5,5,1.91,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,1,glanced,0.42,2.33,6,6,2.33,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,2,task_started,0,0,0,6,2.33,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,2,glanced,0.55,0.55,1,7,2.88,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,2,glanced,0.88,1.43,2,8,3.76,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,2,glanced,0.05,1.48,3,9,3.81,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,2,glanced,0.3,1.78,4,10,4.11,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,task_started,0,0,0,10,4.11,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,1.16,1.16,1,11,5.27,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,1.08,2.24,2,12,6.35,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,0.68,2.92,3,13,7.03,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,0.87,3.79,4,14,7.9,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,0.56,4.35,5,15,8.46,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,3,glanced,0.63,4.98,6,16,9.09,0,0,0,0
p7.csv,7,combination,4/25/2023 12:27,4,task_started,0,0,0,16,9.09,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,4,glanced,0.58,0.58,1,17,9.67,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,4,glanced,1.15,1.73,2,18,10.82,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,4,glanced,1.56,3.29,3,19,12.38,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,4,glanced,0.67,3.96,4,20,13.05,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,4,glanced,0.35,4.31,5,21,13.4,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,5,task_started,0,0,0,21,13.4,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,5,glanced,0.91,0.91,1,22,14.31,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,5,glanced,0.53,1.44,2,23,14.84,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,5,glanced,0.62,2.06,3,24,15.46,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,6,task_started,0,0,0,24,15.46,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,6,glanced,0.74,0.74,1,25,16.2,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,6,glanced,0.74,1.48,2,26,16.94,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,6,glanced,0.77,2.25,3,27,17.71,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,6,glanced,0.95,3.2,4,28,18.66,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,7,task_started,0,0,0,28,18.66,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,7,glanced,0.76,0.76,1,29,19.42,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,7,glanced,0.68,1.44,2,30,20.1,0,0,0,0
p7.csv,7,combination,4/25/2023 12:28,7,glanced,0.88,2.32,3,31,20.98,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,task_started,0,0,0,31,20.98,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.6,0.6,1,32,21.58,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.68,1.28,2,33,22.26,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.68,1.96,3,34,22.94,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.72,2.68,4,35,23.66,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.8,3.48,5,36,24.46,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.59,4.07,6,37,25.05,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,8,glanced,0.77,4.84,7,38,25.82,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,task_started,0,0,0,38,25.82,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,glanced,0.64,0.64,1,39,26.46,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,glanced,0.44,1.08,2,40,26.9,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,glanced,1.01,2.09,3,41,27.91,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,glanced,0.61,2.7,4,42,28.52,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,9,glanced,0.11,2.81,5,43,28.63,0,0,0,0
p7.csv,7,combination,4/25/2023 12:29,10,task_started,0,0,0,43,28.63,0,0,0,0
p7.csv,7,combination,4/25/2023 12:30,10,glanced,0.69,0.69,1,44,29.32,0,0,0,0
p7.csv,7,combination,4/25/2023 12:30,10,glanced,0.83,1.52,2,45,30.15,0,0,0,0
p7.csv,7,combination,4/25/2023 12:30,10,glanced,0.99,2.51,3,46,31.14,0,0,0,0
p7.csv,7,combination,4/25/2023 12:30,10,glanced,0.77,3.28,4,47,31.91,0,0,0,0
p7.csv,7,combination,4/25/2023 12:30,10,glanced,0.59,3.87,5,48,32.5,0,0,0,0
P11.csv,11,combination,4/26/2023 10:18,0,unsure,0,0,0,0,0,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,task_started,0,0,0,0,0,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,1.09,1.09,1,1,1.09,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,1.38,2.47,2,2,2.47,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,2.01,4.48,3,3,4.48,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,1.63,6.11,4,4,6.11,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,crash,0,7.17,5,5,7.17,1,1,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,1.06,7.17,5,5,7.17,0,0,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,0.24,7.41,6,6,7.41,1,1,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,1.3,8.71,7,7,8.71,1,1,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,0.65,9.36,8,8,9.36,1,1,0,0
P11.csv,11,combination,4/26/2023 10:19,1,glanced,0.8,10.16,9,9,10.16,1,1,0,0
P11.csv,11,combination,4/26/2023 10:19,2,task_started,0,0,0,9,10.16,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,2,glanced,1.47,1.47,1,10,11.63,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,3,task_started,0,0,0,10,11.63,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,3,glanced,1.53,1.53,1,11,13.16,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,3,glanced,0.66,2.19,2,12,13.82,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,3,glanced,0.41,2.6,3,13,14.23,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,task_started,0,0,0,13,14.23,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,glanced,0.68,0.68,1,14,14.91,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,glanced,0.57,1.25,2,15,15.48,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,glanced,1.21,2.46,3,16,16.69,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,glanced,0.33,2.79,4,17,17.02,0,1,0,0
P11.csv,11,combination,4/26/2023 10:20,4,glanced,1.66,4.45,5,18,18.68,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,task_started,0,0,0,18,18.68,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,1,1,1,19,19.68,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,0.87,1.87,2,20,20.55,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,0.67,2.54,3,21,21.22,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,0.46,3,4,22,21.68,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,1.06,4.06,5,23,22.74,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,0.34,4.4,6,24,23.08,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,5,glanced,0.2,4.6,7,25,23.28,0,1,0,0
P11.csv,11,combination,4/26/2023 10:21,6,task_started,0,0,0,25,23.28,0,1,0,0
P11.csv,11,combination,4/26/2023 10:22,6,glanced,1.43,1.43,1,26,24.71,0,1,0,0
P11.csv,11,combination,4/26/2023 10:22,6,glanced,1.2,2.63,2,27,25.91,0,1,0,0
P11.csv,11,combination,4/26/2023 10:22,6,glanced,1.06,3.69,3,28,26.97,0,1,0,0
P11.csv,11,combination,4/26/2023 10:22,7,task_started,0,0,0,28,26.97,0,1,0,0
P11.csv,11,combination,4/26/2023 10:22,7,glanced,0.69,0.69,1,29,27.66,0,1,0,0
